content,category
Make $10000 from home! gift card. Visit tinyurl.com/abc for details.,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
Just finished coffee. How did yours go?,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
Just finished lunch. How did yours go?,ham
Get vacation for only $1000! Offer expires soon. Order at bit.ly/xyz123.,spam
URGENT: Your email account has been suspended. Verify at claim-now.net immediately.,spam
Looking forward to seeing you at dinner!,ham
Please review the presentation when you get a chance.,ham
You have 1000 unclaimed. Click here: claim-now.net,spam
Reminder: the meeting is scheduled for Friday at 3:30pm.,ham
ALERT: Suspicious activity on your PayPal account. Confirm identity at tinyurl.com/abc.,spam
Make $750 from home! cash reward. Visit bit.ly/xyz123 for details.,spam
Congratulations! You've been selected for a free iPhone. Reply with account number to confirm.,spam
Happy birthday! Hope you have a great day.,ham
WINNER! You've won $10000! Click tinyurl.com/abc to claim your prize NOW!,spam
WINNER! You've won $5000! Click secure-verify.com to claim your prize NOW!,spam
Looking forward to seeing you at the meeting!,ham
Reminder: the meeting is scheduled for Friday at 2pm.,ham
Reminder: dinner is scheduled for Friday at 10am.,ham
You have 2500 unclaimed. Click here: secure-verify.com,spam
Reminder: the meeting is scheduled for next week at 10am.,ham
Reminder: the meeting is scheduled for Tuesday at 10am.,ham
Thanks for coming. Really appreciate it!,ham
"Hey, are you free for coffee this Friday?",ham
Congratulations! You've been selected for a vacation package. Reply with credit card to confirm.,spam
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
"Hey, are you free for dinner this the weekend?",ham
Thanks for coming. Really appreciate it!,ham
Can you pick up dinner on your way home?,ham
You have 2500 unclaimed. Click here: bit.ly/xyz123,spam
WINNER! You've won $2500! Click tinyurl.com/abc to claim your prize NOW!,spam
Make $750 from home! cash reward. Visit tinyurl.com/abc for details.,spam
URGENT: Your bank account has been locked. Verify at tinyurl.com/abc immediately.,spam
Congratulations! You've been selected for a free iPhone. Reply with your SSN to confirm.,spam
Congratulations! You've been selected for a cash reward. Reply with bank details to confirm.,spam
Congratulations! You've been selected for a vacation package. Reply with credit card to confirm.,spam
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
Reminder: dinner is scheduled for Friday at 2pm.,ham
Please review the budget when you get a chance.,ham
Happy anniversary! Hope you have a great day.,ham
Congratulations! You've been selected for a free iPhone. Reply with credit card to confirm.,spam
ALERT: Suspicious activity on your PayPal account. Confirm identity at secure-verify.com.,spam
Happy Monday! Hope you have a great day.,ham
Happy Monday! Hope you have a great day.,ham
Make $1000 from home! cash reward. Visit secure-verify.com for details.,spam
Make $2500 from home! cash reward. Visit claim-now.net for details.,spam
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Get gift card for only $5000! Offer expires soon. Order at tinyurl.com/abc.,spam
WINNER! You've won $5000! Click secure-verify.com to claim your prize NOW!,spam
Can you pick up groceries on your way home?,ham
Please review the proposal when you get a chance.,ham
Reminder: the party is scheduled for Tuesday at 10am.,ham
WINNER! You've won $5000! Click secure-verify.com to claim your prize NOW!,spam
Your loan has been approved for $5000! Call 88888 now.,spam
The report is ready. I'll send it by 3:30pm.,ham
You have 500 unclaimed. Click here: tinyurl.com/abc,spam
Make $1000 from home! free iPhone. Visit secure-verify.com for details.,spam
You have 750 unclaimed. Click here: secure-verify.com,spam
Just finished lunch. How did yours go?,ham
Your loan has been approved for $2500! Call 555-0100 now.,spam
WINNER! You've won $500! Click bit.ly/xyz123 to claim your prize NOW!,spam
The report is ready. I'll send it by 2pm.,ham
The report is ready. I'll send it by 3:30pm.,ham
Hot singles in your area! Click secure-verify.com to meet them today!,spam
Meeting scheduled for 10am tomorrow. See you there!,ham
URGENT: Your PayPal account has been locked. Verify at tinyurl.com/abc immediately.,spam
Congratulations! You've been selected for a gift card. Reply with credit card to confirm.,spam
Can you pick up the package on your way home?,ham
Just finished a movie. How did yours go?,ham
Happy Monday! Hope you have a great day.,ham
Happy birthday! Hope you have a great day.,ham
The report is ready. I'll send it by 3:30pm.,ham
Just finished coffee. How did yours go?,ham
Make $500 from home! gift card. Visit bit.ly/xyz123 for details.,spam
The report is ready. I'll send it by 2pm.,ham
Congratulations! You've been selected for a gift card. Reply with account number to confirm.,spam
Thanks for the suggestion. Really appreciate it!,ham
Congratulations! You've been selected for a gift card. Reply with bank details to confirm.,spam
Your loan has been approved for $750! Call 555-0100 now.,spam
Thanks for your time. Really appreciate it!,ham
The report is ready. I'll send it by 3:30pm.,ham
Just finished dinner. How did yours go?,ham
ALERT: Suspicious activity on your email account. Confirm identity at tinyurl.com/abc.,spam
Can you pick up dinner on your way home?,ham
Reminder: the meeting is scheduled for Monday at 10am.,ham
Thanks for coming. Really appreciate it!,ham
Can you pick up the package on your way home?,ham
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Reminder: the meeting is scheduled for Monday at noon.,ham
Looking forward to seeing you at dinner!,ham
Happy birthday! Hope you have a great day.,ham
Your loan has been approved for $2500! Call 12345 now.,spam
"Hey, are you free for lunch this Friday?",ham
Meeting scheduled for noon tomorrow. See you there!,ham
Congratulations! You've been selected for a free iPhone. Reply with credit card to confirm.,spam
Reminder: the meeting is scheduled for the weekend at noon.,ham
FREE iPhone! Limited time offer. Text WIN to 12345 now!,spam
FREE iPhone! Limited time offer. Text CONFIRM to 12345 now!,spam
WINNER! You've won $750! Click claim-now.net to claim your prize NOW!,spam
Thanks for helping. Really appreciate it!,ham
Please review the proposal when you get a chance.,ham
Reminder: dinner is scheduled for Friday at noon.,ham
URGENT: Your email account has been suspended. Verify at tinyurl.com/abc immediately.,spam
Reminder: the conference is scheduled for Friday at 3:30pm.,ham
Looking forward to seeing you at the party!,ham
Make $2500 from home! gift card. Visit tinyurl.com/abc for details.,spam
Your loan has been approved for $750! Call 12345 now.,spam
Looking forward to seeing you at the party!,ham
WINNER! You've won $750! Click bit.ly/xyz123 to claim your prize NOW!,spam
WINNER! You've won $750! Click tinyurl.com/abc to claim your prize NOW!,spam
Happy birthday! Hope you have a great day.,ham
WINNER! You've won $10000! Click tinyurl.com/abc to claim your prize NOW!,spam
Just finished coffee. How did yours go?,ham
Thanks for your time. Really appreciate it!,ham
Just finished lunch. How did yours go?,ham
Make $1000 from home! free iPhone. Visit tinyurl.com/abc for details.,spam
Make $750 from home! vacation package. Visit bit.ly/xyz123 for details.,spam
Get iPhone for only $5000! Offer expires soon. Order at claim-now.net.,spam
Meeting scheduled for noon tomorrow. See you there!,ham
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
Just finished dinner. How did yours go?,ham
Please review the contract when you get a chance.,ham
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
Your loan has been approved for $2500! Call 12345 now.,spam
Your loan has been approved for $5000! Call 88888 now.,spam
The report is ready. I'll send it by 10am.,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
FREE vacation! Limited time offer. Text YES to 555-0100 now!,spam
ALERT: Suspicious activity on your PayPal account. Confirm identity at bit.ly/xyz123.,spam
The report is ready. I'll send it by noon.,ham
Looking forward to seeing you at the party!,ham
URGENT: Your email account has been flagged. Verify at bit.ly/xyz123 immediately.,spam
URGENT: Your email account has been locked. Verify at tinyurl.com/abc immediately.,spam
FREE laptop! Limited time offer. Text YES to 555-0100 now!,spam
FREE laptop! Limited time offer. Text CLAIM to 88888 now!,spam
WINNER! You've won $2500! Click secure-verify.com to claim your prize NOW!,spam
Happy anniversary! Hope you have a great day.,ham
You have 10000 unclaimed. Click here: secure-verify.com,spam
Reminder: the party is scheduled for Monday at noon.,ham
Looking forward to seeing you at dinner!,ham
Please review the contract when you get a chance.,ham
Get iPhone for only $500! Offer expires soon. Order at claim-now.net.,spam
The report is ready. I'll send it by 2pm.,ham
Thanks for your time. Really appreciate it!,ham
The report is ready. I'll send it by noon.,ham
Happy birthday! Hope you have a great day.,ham
Congratulations! You've been selected for a cash reward. Reply with credit card to confirm.,spam
Congratulations! You've been selected for a cash reward. Reply with your SSN to confirm.,spam
Looking forward to seeing you at the conference!,ham
Reminder: the party is scheduled for the weekend at 2pm.,ham
You have 10000 unclaimed. Click here: claim-now.net,spam
WINNER! You've won $10000! Click tinyurl.com/abc to claim your prize NOW!,spam
Looking forward to seeing you at dinner!,ham
Happy birthday! Hope you have a great day.,ham
"Hey, are you free for dinner this Monday?",ham
FREE vacation! Limited time offer. Text CONFIRM to 88888 now!,spam
Happy anniversary! Hope you have a great day.,ham
URGENT: Your credit card has been suspended. Verify at claim-now.net immediately.,spam
Thanks for the suggestion. Really appreciate it!,ham
WINNER! You've won $10000! Click bit.ly/xyz123 to claim your prize NOW!,spam
URGENT: Your credit card has been flagged. Verify at claim-now.net immediately.,spam
Just finished dinner. How did yours go?,ham
Get gift card for only $10000! Offer expires soon. Order at secure-verify.com.,spam
"Hey, are you free for a movie this Friday?",ham
Reminder: the party is scheduled for Monday at 2pm.,ham
Happy Monday! Hope you have a great day.,ham
Get iPhone for only $1000! Offer expires soon. Order at secure-verify.com.,spam
Happy anniversary! Hope you have a great day.,ham
Thanks for helping. Really appreciate it!,ham
Happy anniversary! Hope you have a great day.,ham
Reminder: dinner is scheduled for next week at 3:30pm.,ham
WINNER! You've won $1000! Click claim-now.net to claim your prize NOW!,spam
FREE gift card! Limited time offer. Text CONFIRM to 12345 now!,spam
Make $750 from home! vacation package. Visit tinyurl.com/abc for details.,spam
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Just finished coffee. How did yours go?,ham
ALERT: Suspicious activity on your bank account. Confirm identity at bit.ly/xyz123.,spam
WINNER! You've won $1000! Click claim-now.net to claim your prize NOW!,spam
Happy Monday! Hope you have a great day.,ham
Congratulations! You've been selected for a cash reward. Reply with credit card to confirm.,spam
Reminder: dinner is scheduled for the weekend at 3:30pm.,ham
WINNER! You've won $750! Click secure-verify.com to claim your prize NOW!,spam
Reminder: the conference is scheduled for Tuesday at 10am.,ham
Thanks for coming. Really appreciate it!,ham
ALERT: Suspicious activity on your bank account. Confirm identity at secure-verify.com.,spam
Hot singles in your area! Click secure-verify.com to meet them today!,spam
"Hey, are you free for a movie this Tuesday?",ham
Make $5000 from home! cash reward. Visit secure-verify.com for details.,spam
Congratulations! You've been selected for a cash reward. Reply with bank details to confirm.,spam
